,Unnamed: 0,play_id,game_id,yardline_100,quarter_seconds_remaining,drive,sp,qtr,down,goal_to_go,ydstogo,ydsnet,play_type,yards_gained,yards_after_catch,home_timeouts_remaining,away_timeouts_remaining,timeout,total_home_score,total_away_score,score_differential,td_prob,ep,epa,wp,wpa,first_down_rush,first_down_pass,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_lost,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,fumble,complete_pass,lateral_reception,lateral_rush,fumble_recovery_1_yards,fumble_recovery_2_yards
third_down_converted,-0.0019371318301580718,-0.019268841705246273,-0.0018332763482990886,0.017677188561917002,0.01816288772552635,-0.022543662687171607,0.041953512347054474,-0.012760792005898872,0.2763559428206541,0.0005045769670982771,-0.10535490402506925,0.11382166078311882,-0.10067312491278621,0.28064692236737887,0.17517756961577474,0.0233150370547493,0.02272837751996977,-0.04224156702582368,-0.012150274457887604,-0.014721939908189242,0.004229386511493268,0.033515143660150494,-0.0007794616716254979,0.35329587127221473,0.016589334812465134,0.2743144603126824,0.19914206782191216,0.43389884844988036,1.0,-0.0789938502612754,-0.017973927137824496,-0.0183601273855864,-0.09967331287900486,-0.025358725742691955,-0.014974797271001252,-0.013800268263529196,-0.02054889367534927,-0.01922984995410072,0.15765840563620123,-0.040491512026374875,0.13010339704610907,0.139827675658999,0.04280038113468019,-0.02024776026628202,0.28351797438148235,-0.00030806731988209534,0.004654050960188758,-0.006728482371171169,-0.0007853281375815241
third_down_failed,-0.006444977694176442,0.002009928795505268,-0.006804592301246637,0.039226743493712496,0.0058843859026427095,-0.0017945738128010646,-0.08010595490808983,0.005943391774024611,0.3540392043198553,0.01036884147027663,0.0734646981723182,-0.06158807700148578,-0.12713469432587993,-0.12426607287944862,-0.03409732994229353,0.010313222463754856,0.005303235918788758,-0.05935022566258764,-0.015636291475126934,-0.015650439626188697,0.005181849986892346,-0.03205804431400574,-0.07221762292540548,-0.30951775342518784,0.01322887045767971,-0.24403419191433964,-0.0855583790729452,-0.1257271724160611,-0.0789938502612754,1.0,-0.02302384628255597,-0.023518552590785093,0.2920205459537481,0.07965924112814574,0.04375170462432365,0.009779534073540385,0.03714456200546836,-0.08630563596607227,0.2594164529456245,0.1738669592858046,-0.043076939695069795,-0.04213309288631263,-0.03025493387078353,0.041463923025344324,-0.01951320196974292,-0.0008787136885247026,-0.0007065411490559175,0.014960630303405538,0.0035889506507001154
fourth_down_converted,0.002128328654674384,0.03245972497060509,0.0017233930651884125,-0.0351516568963336,-0.015934834382563413,0.026900014685205358,0.029116293091414745,0.030313032054703818,0.14217000131904783,0.01457987477414652,-0.05956293854901079,0.05536489599041655,-0.020454049579898534,0.05268599936915305,0.020081608676925815,-0.02048624132193097,-0.02155091979699285,-0.010244088529679252,0.02626143419260283,0.02108245664901547,-0.03408199395636535,-0.048135483320386,-0.01064573343980828,0.14737677983163208,-0.036503476837103095,0.108902682264589,0.11417103493948222,0.08500942424431418,-0.017973927137824496,-0.02302384628255597,1.0,-0.004921411040692601,-0.029010866442525818,-0.007378861738442644,-0.005309673608514028,-0.001044768953334077,-0.005979300649681297,0.025096774581059064,0.017270620050989303,-0.011868735913226737,0.06411343614481808,0.05226267005766094,0.043048599236606394,-0.004928917153537322,0.049615372955929445,0.009648470341471479,0.004584327570328949,-0.0021768866010479816,-0.0002285141534839608
fourth_down_failed,-0.0014061222234706104,0.057799086783379305,-0.0018776518687334135,-0.03315570535074813,-0.03201319559690718,0.051406153429653455,-0.017545793430608882,0.05149185565933124,0.14522476443857327,0.0217280448218692,-0.019393925166496392,0.018668206087859806,-0.024974587280559027,-0.039713152001384415,-0.01868920574677472,-0.038259399351020254,-0.04233256806041142,-0.009301013275329577,0.03764021779493846,0.03475355756158074,-0.04752152943683134,-0.06570340917195469,-0.016265165444199856,-0.13554367844999193,-0.051237186501741756,-0.06854675386475341,-0.01973914400619841,-0.02918920500814689,-0.0183601273855864,-0.023518552590785093,-0.004921411040692601,1.0,0.07449791897751766,0.04165274521344628,0.017251252488540172,0.02970637302411484,0.0197107935843275,-0.005373750759181574,0.04635815610282487,0.028055311014263166,-0.009392739333909083,-0.009776493139410357,-0.007020304780831977,0.03117981932173095,-0.026768010085576138,0.015686570847524617,-0.00045437594284895735,0.006929163652071634,0.012706732446531073
incomplete_pass,-0.007553936220567415,0.014647245788562302,-0.007830334562190148,0.03530991697418659,-0.00811327806303727,0.013197114181654798,-0.11141444478678482,0.012563112946056462,0.0958277824732264,0.03346273001466577,0.11578879000698167,-0.039197951584253425,-0.200810504688085,-0.19851719254870748,-0.12065445817590367,-0.003588180825770949,-0.0009139809636435356,-0.07761196857974645,-0.004180441204744667,-0.0010641077859452146,-0.07345405027375444,0.09425462623515156,0.06226465035035709,-0.26230318947703757,-0.047896772350367406,-0.2259234305701745,-0.10781960841531878,-0.15846817607323269,-0.09967331287900486,0.2920205459537481,-0.029010866442525818,0.07449791897751766,1.0,-0.04093032090497753,-0.039446489744497604,-0.01902634584091028,-0.0330885739480691,-0.26489458642607383,0.472419591417707,-0.06579521822476338,-0.06874119811844083,-0.05303968333073672,-0.038122294380400344,-0.04322071455636403,-0.22700236989685443,-0.0058024989692031185,-0.002467393367301513,-0.011465005837232718,-0.001267561036507658
interception,-0.008458373261652899,0.014770798773395625,-0.008494043210773619,0.018314116311353903,-0.0069018925801186005,0.014167965226496541,0.014930084443919401,0.012740426095736319,0.029743374574560392,-0.0012706411575918505,0.038908734024232,-0.02400606201930757,-0.04307902587548489,-0.050529912021000434,-0.030736986882498436,-0.007723843702151351,-0.007124941931942855,-0.01747886015905472,0.010377650201549024,0.01030358543624384,-0.03244357670943,0.009025549680320535,0.0038785647313966313,-0.339635114203696,-0.029839807797414908,-0.21840536370648622,-0.02743025690202676,-0.04031568130784939,-0.025358725742691955,0.07965924112814574,-0.007378861738442644,0.04165274521344628,-0.04093032090497753,1.0,0.00036570995054167557,-0.0023691553542640907,-0.002532061333211953,-0.06737546196258544,0.12015907399763401,-0.016745145155426525,0.049718388132799204,-0.013503142055661492,-0.009696337058477162,-0.001017938155587644,-0.05770534441463911,-0.0014758551839887826,-0.000627577068328473,-0.000508220582645412,-0.0003224018714490072
fumble_forced,-0.006418144840256071,0.001146986223702945,-0.0062349343105816465,0.01791852341970003,0.007144870900455024,0.0017026504219506391,-0.005451690241305154,0.003007152390153611,0.018327578997424158,-0.0031775590446447744,0.019906345017357236,-0.019076159842546576,-0.037085066703110736,-0.03702050925286206,-0.0007250538613731456,0.003063688860361996,0.0036014020443760884,-0.010169740041705462,0.0015160391089648279,-0.0009783846998442762,-0.01397081774009699,0.014065171147060344,-0.0007402031425152517,-0.20243144087349899,-0.010530703723788951,-0.13234538763635303,-0.01529855063904208,-0.024034856206879392,-0.014974797271001252,0.04375170462432365,-0.005309673608514028,0.017251252488540172,-0.039446489744497604,0.00036570995054167557,1.0,0.0024804562603865433,0.6746231640169487,-0.003976573565196975,0.040676962691893664,0.20420913832761398,0.01563405248709777,-0.012817203094393659,-0.008733599685478188,0.8175894092998548,0.002767941244537568,0.023556843997013934,-0.0006118431576074044,0.25712747409780085,0.03176513386061301
fumble_not_forced,-0.00222208542050376,-0.002236413006924497,-0.002093357947945196,0.020889936289989332,0.006508829096279882,-0.0010152292937055634,-0.009313512076881037,-0.0011889300917350446,0.04893221592442033,-0.0020287087666925187,0.0130741252652267,-0.022681591786416534,0.007762137418217131,-0.030290830908646094,-0.016206696940943132,0.004114157284260649,0.00179723708263266,-0.012126577362844755,-0.004783696147264518,-0.004761242743211389,-0.0037842696837864062,-0.0027484498961903034,-0.02744360040546694,-0.046170918037227913,-0.005189615502568294,-0.026752330123539746,-0.014560206910400053,-0.023097139835290208,-0.013800268263529196,0.009779534073540385,-0.001044768953334077,0.02970637302411484,-0.01902634584091028,-0.0023691553542640907,0.0024804562603865433,1.0,0.2238948576668072,0.027697844152270022,-0.035158626369938835,0.009777141595736371,-0.00024690715840516825,-0.008011347286389746,-0.005956735850911944,0.5739936599105611,-0.02802929363028657,0.06098648730477884,0.041219241680062454,0.04062635831198645,0.02613382349174841
fumble_lost,-0.007572960072911051,0.00028283335316025735,-0.007291925038974451,0.015128494716344705,0.0059947905251836854,0.0007257721563335923,0.0038824582100612653,0.0018334199106169204,0.02151953833956205,-0.0005293162935623721,0.014364701123635162,-0.024260782583434115,-0.023337967582031768,-0.029051264319728962,-0.004232426134717289,0.0016200122645786403,0.002642790929848485,-0.007154451665289003,0.0013890293553783153,-0.0022390882540629575,-0.009541950848409645,0.009520245400261307,-0.004369599276950712,-0.23916807960745654,-0.008506306423120393,-0.15349427569597865,-0.022227514043355257,-0.03266893837845932,-0.02054889367534927,0.03714456200546836,-0.005979300649681297,0.0197107935843275,-0.0330885739480691,-0.002532061333211953,0.6746231640169487,0.2238948576668072,1.0,0.007519120472665597,0.016684063853507514,0.13192109419772724,0.027637804077985526,-0.01094197844167695,-0.007857216536695622,0.6795528432497827,-0.0023633436753047084,0.05314633849248054,-0.0005085434726106622,0.33256789966848055,0.03821753861735359
rush_attempt,-0.013455125713741755,-0.0409687484603897,-0.014418430629703523,0.08618927523926745,0.08595120971802733,-0.027888705122030576,-0.10419468531969778,-0.019403650484707928,-0.06378514579685714,0.05699191848053097,0.12945652155972037,-0.004624852338736438,0.09258823524958495,0.025640859733175973,-0.19860230089190134,0.07791059310596689,0.07248759368754544,-0.13201915455880356,-0.03705114869823626,-0.03969287878707304,0.12327409798329426,0.31462115034415744,0.1988672587398851,-0.030229483401778463,0.19877992805014286,-0.027384713186488864,0.4068743949234692,-0.26088841566512594,-0.01922984995410072,-0.08630563596607227,0.025096774581059064,-0.005373750759181574,-0.26489458642607383,-0.06737546196258544,-0.003976573565196975,0.027697844152270022,0.007519120472665597,1.0,-0.5606698415276563,-0.1083416582116837,0.006141148627076661,-0.08739020733776391,0.14391496215435476,0.012780575659353735,-0.37374742465505073,-0.00955150216132201,0.009314623604020293,0.00031138000194154224,0.00259594272216606
pass_attempt,0.0068689743650736075,0.006250958492551848,0.007413640892657815,0.14669185604880583,0.010097402945105725,0.0040240620088701105,-0.08449279257506008,0.009455384568760179,0.1742670909660181,0.003337440050058297,0.279248270799277,0.08063125109400962,-0.46311617008306194,0.25441320753044633,0.35422308015591736,0.023302563152124287,0.027063841991368187,-0.160512016084254,-0.003735968527558523,-0.002506692824808282,-0.14675690416977769,0.17073615052309407,0.07814947005292415,0.010753281012156205,-0.09695109174259407,-0.008040740805687641,-0.22810296357870927,0.4652989998137276,0.15765840563620123,0.2594164529456245,0.017270620050989303,0.04635815610282487,0.472419591417707,0.12015907399763401,0.040676962691893664,-0.035158626369938835,0.016684063853507514,-0.5606698415276563,1.0,0.19327321305206416,0.0823621988519266,0.1558538685196358,-0.08069583707567758,0.013044141435250062,0.6666309802221517,0.01703438643030298,-0.005222885358960338,0.0133582512423967,-0.0006428167811321032
sack,0.0035082338303312082,0.004695151755339246,0.00341769764355064,0.03848368174990073,0.0030182801321800043,0.005820776306878266,-0.03551475117854166,0.006448369678848857,0.061011706010345744,-0.008161422454055444,0.05618571673239529,-0.08040995655638318,-0.09409881504693338,-0.21722883493745143,-0.04936386988743078,0.006129858362861599,0.003521340212110407,-0.03213159833669913,-0.0015585884626747354,-0.0029129723791889747,-0.03872206522403699,0.017809729600633206,-0.0053645418322049625,-0.2174833175849833,-0.029921982266697927,-0.16727314615320626,-0.04367664897490292,-0.06484688175030529,-0.040491512026374875,0.1738669592858046,-0.011868735913226737,0.028055311014263166,-0.06579521822476338,-0.016745145155426525,0.20420913832761398,0.009777141595736371,0.13192109419772724,-0.1083416582116837,0.19327321305206416,1.0,-0.01718693554657301,-0.021719505357103513,-0.015596343711542126,0.17271340806891813,-0.09290045401934893,-0.0023738804230021148,-0.0010094438347288666,0.05602531805900449,0.0031558717084197705
touchdown,0.0014272210368161788,0.0016377170261790098,0.001394629741460489,-0.18873302661440872,-0.005811010951135291,-0.008132585227688604,0.6150821652215956,0.0028900405476193786,0.038826225521733836,0.322032835235541,-0.04386178197563012,0.226291487317606,-0.06017229078499752,0.22966813967651775,0.1219757230530753,0.00030597620944441896,0.004377778549441704,-0.03246859547174297,0.047165174939119814,0.041571050567083934,-0.005066622062439055,0.21349111571198698,0.22760411899586738,0.2608349984912931,0.03696097965712539,0.21203340165829043,0.16919357252282213,0.2348675855587151,0.13010339704610907,-0.043076939695069795,0.06411343614481808,-0.009392739333909083,-0.06874119811844083,0.049718388132799204,0.01563405248709777,-0.00024690715840516825,0.027637804077985526,0.006141148627076661,0.0823621988519266,-0.01718693554657301,1.0,0.7718712326161071,0.5542653410840968,0.012236333337214994,0.14538118303335287,0.0030631479356897206,-0.0010545889698072852,0.08331913043832717,0.011210187549458869
pass_touchdown,0.003838061581536503,0.004314696786839545,0.004061090565541493,-0.14934792851354617,-0.010941252816058636,-0.004431991469013345,0.4747379493684409,0.003460167390163224,0.03734156552563889,0.21091883844352932,-0.012958470378623318,0.2039258798404607,-0.07588752499302673,0.2517996627122143,0.18212830946565448,-0.003879756731620921,-0.0017842798494733445,-0.025227254469136835,0.038714682641293637,0.03431318794702362,-0.011857681501566712,0.13695397162203468,0.1717863893492302,0.31001151316355446,0.019748333706231032,0.24254607279281282,-0.03557876663357659,0.3349352315926859,0.139827675658999,-0.04213309288631263,0.05226267005766094,-0.009776493139410357,-0.05303968333073672,-0.013503142055661492,-0.012817203094393659,-0.008011347286389746,-0.01094197844167695,-0.08739020733776391,0.1558538685196358,-0.021719505357103513,0.7718712326161071,1.0,-0.01257675838167508,-0.015102785444209527,0.23379331765784586,0.0004519240515077243,-0.0008140068880285713,-0.0037745200849350334,-0.00041817548364502514
rush_touchdown,8.709568366913288e-05,-0.002944764292056358,-0.0003030229719984781,-0.1396489408759778,0.0009860219176088118,-0.008643420076147011,0.34094735819577465,-0.0004285597764398064,0.006473362792657648,0.2808243153227363,-0.06329084514396088,0.1348060006076112,0.005123039250681357,0.0739497140297918,-0.0285843279647068,0.004637823726699059,0.00809415751409863,-0.01859363758429515,0.02147245492737629,0.019138259841066367,0.013533434491613726,0.19281755111778714,0.18034652051803257,0.14663314776813494,0.045941410435769416,0.0983281634869011,0.3534905667529882,-0.037549822160748286,0.04280038113468019,-0.03025493387078353,0.043048599236606394,-0.007020304780831977,-0.038122294380400344,-0.009696337058477162,-0.008733599685478188,-0.005956735850911944,-0.007857216536695622,0.14391496215435476,-0.08069583707567758,-0.015596343711542126,0.5542653410840968,-0.01257675838167508,1.0,-0.01057694879689305,-0.05379434496960864,-0.0013746040720639002,-0.000584522115053787,-0.0026885836626238534,-0.0003002834764160447
fumble,-0.0062562694102339484,-0.00041914304233059527,-0.006042260440475303,0.026752883288302044,0.00974642370807324,0.0007581778639948917,-0.010086400565149903,0.0017444783679465238,0.04302887373876994,-0.004008719029889775,0.02381025122733827,-0.02857889076407745,-0.025974011528258085,-0.04762430628832528,-0.00979729277788033,0.004971966049319129,0.004169492174646047,-0.0154584817695693,-0.0014238220201829668,-0.003858946626458884,-0.01385955592982546,0.010080481003333103,-0.0163281583869203,-0.19238627376282763,-0.011754667448751602,-0.12394947032766025,-0.020938061151870035,-0.03292202353263452,-0.02024776026628202,0.041463923025344324,-0.004928917153537322,0.03117981932173095,-0.04322071455636403,-0.001017938155587644,0.8175894092998548,0.5739936599105611,0.6795528432497827,0.012780575659353735,0.013044141435250062,0.17271340806891813,0.012236333337214994,-0.015102785444209527,-0.01057694879689305,1.0,-0.013885304400561882,0.05214590340796577,0.02339392870546091,0.23441700870577126,0.025970837029428498
complete_pass,0.013850562904989414,-0.012513934178618095,0.014738246874622557,0.1264381002239754,0.019276390675027885,-0.01378730078269839,-0.0016719534300668594,-0.0071996300449934,0.09748694860891531,-0.019523613150268387,0.20199917862722722,0.1557362166489399,-0.32457282267465776,0.5467414395332291,0.5313630639216279,0.030173373613581307,0.03304262843544479,-0.10565704925571406,-0.0052787517068953555,-0.006228187246654303,-0.08710833276415147,0.11646296652601049,0.041927137859359496,0.3849648152097567,-0.054283269062077304,0.2873386592904154,-0.15215972167284364,0.6979950788825247,0.28351797438148235,-0.01951320196974292,0.049615372955929445,-0.026768010085576138,-0.22700236989685443,-0.05770534441463911,0.002767941244537568,-0.02802929363028657,-0.0023633436753047084,-0.37374742465505073,0.6666309802221517,-0.09290045401934893,0.14538118303335287,0.23379331765784586,-0.05379434496960864,-0.013885304400561882,1.0,0.02555294748621766,-0.0034817371864318157,0.0039061600846400516,-0.0008102405916617835
lateral_reception,0.00295554553167698,0.020551243024926474,0.002962239237563845,0.0114955324525195,-0.018565291420724526,0.019290315736679785,-0.00046194514488263373,0.015483329858588047,0.003867843898103205,-0.0018530500353351673,0.007431811484257591,-0.0035362078848824884,-0.008294291558169402,0.009569752387125131,-0.0011658872867179996,-0.033070401551681713,-0.026559243161320738,-0.003010378488243157,0.010796072486496723,0.015134327056223418,-0.0046144854238267885,-0.015236303368910681,-0.0072696667012736825,-0.002349778147340016,-0.017633492184742253,-0.006665850402185693,-0.0038886584292486394,0.006891437996703192,-0.00030806731988209534,-0.0008787136885247026,0.009648470341471479,0.015686570847524617,-0.0058024989692031185,-0.0014758551839887826,0.023556843997013934,0.06098648730477884,0.05314633849248054,-0.00955150216132201,0.01703438643030298,-0.0023738804230021148,0.0030631479356897206,0.0004519240515077243,-0.0013746040720639002,0.05214590340796577,0.02555294748621766,1.0,-8.896864748570331e-05,0.00584114382673375,-0.016481289648466697
lateral_rush,0.00016841807258493281,-0.0012776160575095332,0.0002854446393156036,6.955486764900264e-05,-0.0015088039784183738,-0.0015070359990451898,-0.001714405760898048,-0.001863824073128004,0.0015888551376018944,0.00028283571537646314,0.0012506294424896936,0.006591763459879805,0.00033157902148864754,-0.00010700983357015771,-0.001850066539152234,0.00010569481751742894,0.0002802039343858831,-0.0012801015483813903,-0.0026790326673450117,-0.00028555441948091526,0.00027065687045529235,0.002556515032623342,0.0021795749772700905,0.004798410193907844,0.0008181182286628161,0.004060088513431777,0.012777357424513087,-0.0024303411861383933,0.004654050960188758,-0.0007065411490559175,0.004584327570328949,-0.00045437594284895735,-0.002467393367301513,-0.000627577068328473,-0.0006118431576074044,0.041219241680062454,-0.0005085434726106622,0.009314623604020293,-0.005222885358960338,-0.0010094438347288666,-0.0010545889698072852,-0.0008140068880285713,-0.000584522115053787,0.02339392870546091,-0.0034817371864318157,-8.896864748570331e-05,1.0,-0.0001754260037764496,-1.943527980310019e-05
fumble_recovery_1_yards,-0.00021849445879856496,0.00030231270092225405,0.00015037108055756355,-0.0016891533127125203,0.0016542961914088488,-0.0002583875306254952,0.04885641294848835,0.0007310372223001408,0.005475715690440059,0.0006611966443313903,0.009038183561277596,-0.002867424200512374,-0.010194906582543418,-0.013264890673098132,-0.0018605825066126845,0.0008515738384419949,0.0024607361596402214,-0.0010723580664750336,0.004313875629441965,0.0032288152208733013,-0.004556113690952808,0.0070912028009828595,0.008144019189944372,-0.15075627813173684,-0.0016453510227850763,-0.09192318518250925,-0.00578199254687977,-0.01086044714441464,-0.006728482371171169,0.014960630303405538,-0.0021768866010479816,0.006929163652071634,-0.011465005837232718,-0.000508220582645412,0.25712747409780085,0.04062635831198645,0.33256789966848055,0.00031138000194154224,0.0133582512423967,0.05602531805900449,0.08331913043832717,-0.0037745200849350334,-0.0026885836626238534,0.23441700870577126,0.0039061600846400516,0.00584114382673375,-0.0001754260037764496,1.0,0.006147283696039397
fumble_recovery_2_yards,-0.00017150347580378733,0.0012296410212263467,-3.4449273481572866e-05,-0.001966612806526366,-0.0015568769333570614,0.0009298661306150391,0.006687435254063725,0.0010200737676699081,0.003478196541153305,0.004923462921757441,-0.0022825171853092367,-0.00031078606310327723,-0.00046116836375226185,-0.001860275136374554,-0.001173278411769031,-0.00298880092161474,-0.0020828213160760103,4.327518458804576e-05,0.0024219058425439814,0.0016535636605468855,0.001095711873337226,-0.00043645168325569716,0.0007768729057444517,-0.019244187882000288,0.0017793061942609027,-0.01637422232885831,-0.0008494808763196474,-0.0012485264140666582,-0.0007853281375815241,0.0035889506507001154,-0.0002285141534839608,0.012706732446531073,-0.001267561036507658,-0.0003224018714490072,0.03176513386061301,0.02613382349174841,0.03821753861735359,0.00259594272216606,-0.0006428167811321032,0.0031558717084197705,0.011210187549458869,-0.00041817548364502514,-0.0003002834764160447,0.025970837029428498,-0.0008102405916617835,-0.016481289648466697,-1.943527980310019e-05,0.006147283696039397,1.0
